query_id,top1_id,sim1,top2_id,sim2,top3_id,sim3,found_in_top3
id_4825,id_4825,0.6756,id_1360,0.4367,id_8959,0.3765,True
id_4825,id_3051,0.4117,id_9931,0.3915,id_2987,0.3854,False
id_4825,id_4825,0.6288,id_1360,0.3958,id_2008,0.3544,True
id_4825,id_4825,0.5474,id_9716,0.4065,id_2369,0.3755,True
id_4825,id_2424,0.4013,id_10483,0.3608,id_6380,0.3569,False
id_4825,id_4825,0.5353,id_4820,0.3368,id_2623,0.3225,True
id_4825,id_4825,0.7345,id_1360,0.4124,id_5154,0.4012,True
id_10482,id_7833,0.3725,id_7350,0.3349,id_4175,0.2904,False
id_10482,id_6998,0.3140,id_8629,0.3056,id_7087,0.2971,False
id_10482,id_10482,0.7014,id_2730,0.2894,id_8199,0.2770,True
id_10482,id_10482,0.6730,id_2730,0.3352,id_2663,0.3186,True
id_10482,id_10482,0.6412,id_8970,0.3286,id_3415,0.3048,True
id_10482,id_10482,0.6440,id_2730,0.3498,id_7174,0.3092,True
id_10482,id_10482,0.6381,id_3754,0.3810,id_1542,0.3650,True
id_7953,id_7953,0.6282,id_10483,0.3799,id_5714,0.3722,True
id_7953,id_7953,0.6128,id_5593,0.3971,id_10206,0.3818,True
id_7953,id_7953,0.6892,id_5593,0.4303,id_5895,0.3849,True
id_7953,id_7953,0.6173,id_6731,0.3981,id_5948,0.3954,True
id_7953,id_7953,0.6199,id_1654,0.4038,id_5948,0.3918,True
id_7953,id_7953,0.7190,id_5593,0.4128,id_5948,0.4059,True
id_7953,id_7953,0.4465,id_7879,0.3159,id_4789,0.3067,True
id_7953,id_7953,0.5036,id_5593,0.3874,id_2802,0.3600,True
id_8428,id_8428,0.5209,id_7658,0.3734,id_365,0.3592,True
id_8428,id_8428,0.6391,id_7690,0.4376,id_365,0.3809,True
id_8428,id_8428,0.5437,id_7658,0.4256,id_4716,0.3614,True
id_8428,id_6703,0.4391,id_10170,0.4380,id_7658,0.4174,False
id_8428,id_8428,0.6752,id_7658,0.4150,id_365,0.3824,True
id_8428,id_8428,0.4887,id_10422,0.4305,id_8204,0.4137,True
id_8428,id_8428,0.7120,id_4925,0.4278,id_10313,0.3689,True
id_8428,id_8428,0.6842,id_365,0.4216,id_7690,0.4072,True
id_8428,id_8428,0.4946,id_5550,0.3862,id_7690,0.3333,True
id_8428,id_8428,0.6327,id_4670,0.3809,id_7690,0.3715,True
id_8428,id_8428,0.5756,id_5999,0.4510,id_365,0.4342,True
id_8428,id_8428,0.6870,id_7690,0.4425,id_5282,0.3889,True
id_8428,id_8428,0.6825,id_9946,0.4399,id_5282,0.4259,True
id_8428,id_4530,0.5279,id_7062,0.4996,id_1060,0.4083,False
id_8428,id_8428,0.6074,id_7947,0.4283,id_5999,0.3849,True
id_8428,id_8428,0.5792,id_8204,0.4004,id_4925,0.3989,True
id_8428,id_8428,0.4829,id_8629,0.4562,id_7658,0.4141,True
id_8428,id_8428,0.6925,id_5282,0.4292,id_4925,0.3970,True
id_8428,id_8428,0.6515,id_5282,0.4447,id_7947,0.4096,True
id_8428,id_8428,0.5041,id_4716,0.4211,id_9181,0.4078,True
id_8428,id_8428,0.6380,id_7690,0.3571,id_8764,0.3570,True
id_5273,id_5273,0.6633,id_5801,0.4738,id_3622,0.4317,True
id_5273,id_5273,0.5148,id_3622,0.4677,id_476,0.4511,True
id_5273,id_5273,0.4382,id_3165,0.4014,id_7300,0.3526,True
id_5273,id_4710,0.4859,id_2985,0.4823,id_5273,0.4806,True
id_5273,id_5273,0.6532,id_7300,0.3864,id_7533,0.3662,True
id_5273,id_5273,0.4934,id_3622,0.4735,id_7300,0.4342,True
id_5273,id_5273,0.5969,id_56,0.5639,id_8183,0.4867,True
id_5273,id_3541,0.3859,id_8362,0.3667,id_3926,0.3357,False
id_5273,id_5273,0.6300,id_7300,0.4049,id_8639,0.3730,True
id_5273,id_5273,0.5952,id_7300,0.4888,id_476,0.3519,True
id_5273,id_5273,0.7062,id_8183,0.4198,id_3622,0.3670,True
id_5273,id_4409,0.4893,id_8482,0.3803,id_8755,0.3778,False
id_5273,id_5273,0.5593,id_7300,0.5401,id_3165,0.4751,True
id_5273,id_5273,0.6849,id_7300,0.4475,id_7282,0.3650,True
id_5273,id_69,0.4309,id_9695,0.3621,id_6088,0.3532,False
id_5273,id_5273,0.4934,id_3622,0.4735,id_7300,0.4342,True
id_5273,id_5273,0.6004,id_8183,0.4204,id_5018,0.3840,True
id_5273,id_5273,0.5355,id_7300,0.5108,id_8469,0.3936,True
id_5273,id_9271,0.4732,id_8482,0.3662,id_8639,0.3536,False
id_5273,id_5549,0.3416,id_3257,0.3399,id_8417,0.3314,False
id_5273,id_5273,0.5544,id_7300,0.3708,id_7980,0.3679,True
id_5273,id_5273,0.5052,id_9545,0.3570,id_4710,0.3470,True
id_5273,id_5273,0.5864,id_1939,0.4277,id_8469,0.3971,True
id_5273,id_5273,0.7052,id_7300,0.3905,id_1514,0.3797,True
id_5273,id_4956,0.3901,id_1884,0.3247,id_8685,0.3208,False
id_5273,id_5596,0.5278,id_5273,0.5007,id_4532,0.4194,True
id_5273,id_5273,0.5877,id_7300,0.3988,id_8183,0.3641,True
id_5273,id_5273,0.6116,id_8183,0.5345,id_3622,0.4545,True
id_5273,id_5273,0.6745,id_7300,0.4159,id_4710,0.3773,True
id_5273,id_5310,0.3267,id_1542,0.3262,id_7389,0.3220,False
id_5273,id_5273,0.6311,id_3622,0.4439,id_8183,0.4260,True
id_8170,id_6115,0.3981,id_9166,0.3913,id_1652,0.3782,False
id_8170,id_9988,0.4469,id_5206,0.4006,id_9647,0.3628,False
id_8170,id_8170,0.6455,id_5051,0.4366,id_10532,0.4318,True
id_8170,id_8170,0.6435,id_6245,0.3881,id_9869,0.3746,True
id_8170,id_8170,0.6518,id_4517,0.3846,id_1587,0.3509,True
id_8170,id_8170,0.5486,id_6245,0.4469,id_9988,0.4233,True
id_8170,id_2809,0.4399,id_4450,0.3090,id_4135,0.2943,False
id_8170,id_8170,0.4315,id_2331,0.3713,id_8474,0.3706,True
id_8170,id_8170,0.6009,id_10125,0.4330,id_10251,0.4143,True
id_4875,id_4875,0.6256,id_8469,0.4130,id_239,0.3984,True
id_4875,id_10246,0.5041,id_6540,0.4813,id_4006,0.4213,False
id_4875,id_4875,0.6635,id_3320,0.4646,id_476,0.3839,True
id_4875,id_465,0.4599,id_715,0.4097,id_4874,0.3917,False
id_4875,id_4875,0.7048,id_5010,0.4272,id_7980,0.4207,True
id_4875,id_56,0.4686,id_8036,0.4286,id_5314,0.4260,False
id_4875,id_8469,0.5344,id_5965,0.4596,id_7300,0.4495,False
id_4875,id_4875,0.6838,id_4874,0.4765,id_8469,0.4527,True
id_4875,id_4875,0.6485,id_476,0.4106,id_4751,0.3994,True
id_4875,id_4875,0.6574,id_239,0.4196,id_3917,0.4056,True
id_3341,id_3341,0.6192,id_953,0.4484,id_9988,0.4066,True
id_3341,id_3341,0.6993,id_8152,0.4295,id_9873,0.3808,True
id_3341,id_3341,0.7306,id_5895,0.3962,id_9988,0.3771,True
id_3341,id_3341,0.6433,id_9670,0.3864,id_7474,0.3664,True
id_3341,id_3341,0.7978,id_5131,0.3496,id_2881,0.3363,True
id_3341,id_3341,0.7007,id_5437,0.4090,id_10288,0.4088,True
id_3341,id_3341,0.7952,id_9838,0.3900,id_6266,0.3309,True
id_3341,id_3341,0.5680,id_3397,0.3631,id_9629,0.3510,True
id_3341,id_3341,0.6150,id_8152,0.4198,id_6453,0.3656,True
id_3341,id_3341,0.6848,id_8152,0.5236,id_9873,0.5192,True
id_3341,id_3341,0.7705,id_738,0.3507,id_5131,0.3062,True
id_3341,id_3341,0.7669,id_9988,0.3058,id_9670,0.3058,True
id_3341,id_3341,0.7565,id_5131,0.3664,id_3016,0.3243,True
id_3341,id_3341,0.5811,id_9946,0.4193,id_8152,0.4146,True
id_3341,id_3341,0.4975,id_6453,0.4011,id_7995,0.3931,True
id_3341,id_3341,0.6963,id_8152,0.5087,id_10540,0.4015,True
id_3341,id_3341,0.8311,id_9838,0.3726,id_8152,0.3606,True
id_3341,id_3341,0.6690,id_8152,0.4423,id_2582,0.4079,True
id_3341,id_3341,0.7973,id_5131,0.3773,id_7474,0.3694,True
id_3341,id_3341,0.7993,id_9598,0.3910,id_6266,0.3762,True
id_3341,id_3341,0.8131,id_9988,0.3449,id_10532,0.3436,True
id_3341,id_8627,0.3962,id_1853,0.3819,id_1597,0.3493,False
id_3341,id_3341,0.8012,id_5131,0.4387,id_6556,0.3608,True
id_3341,id_3341,0.7379,id_8152,0.4165,id_6556,0.3685,True
id_3341,id_3341,0.7760,id_5131,0.3634,id_9670,0.3557,True
id_3341,id_3341,0.6992,id_953,0.4252,id_9838,0.3769,True
id_2569,id_2569,0.6719,id_216,0.3571,id_2077,0.3570,True
id_2569,id_2569,0.6946,id_2128,0.4213,id_1755,0.4040,True
id_2569,id_2569,0.4838,id_7879,0.4206,id_7756,0.3641,True
id_2569,id_9980,0.4195,id_9931,0.3738,id_5895,0.3579,False
id_2569,id_2569,0.6799,id_3051,0.4626,id_5765,0.3773,True
id_2569,id_2569,0.5242,id_9694,0.3427,id_7756,0.3407,True
id_2569,id_2569,0.6999,id_216,0.3892,id_5507,0.3658,True
id_2569,id_2569,0.5497,id_7879,0.3808,id_3206,0.3624,True
id_2569,id_2569,0.5148,id_6821,0.4156,id_1003,0.4108,True
id_2569,id_2569,0.6018,id_2077,0.3900,id_1026,0.3460,True
id_2569,id_2569,0.6582,id_216,0.3993,id_5765,0.3824,True
id_2569,id_2569,0.5822,id_831,0.4878,id_4459,0.3708,True
id_2569,id_5405,0.4519,id_9980,0.4241,id_2569,0.4183,True
id_7193,id_7193,0.7546,id_4175,0.4035,id_4972,0.3933,True
id_7193,id_7193,0.8090,id_10085,0.4148,id_786,0.3717,True
id_7193,id_7193,0.6425,id_10085,0.4421,id_6826,0.3922,True
id_7193,id_8385,0.3968,id_7947,0.3931,id_9988,0.3835,False
id_7193,id_7193,0.8499,id_6826,0.3672,id_4972,0.3650,True
id_7193,id_7193,0.6387,id_10085,0.3951,id_10515,0.3572,True
id_7193,id_7193,0.7155,id_3923,0.3358,id_6667,0.3241,True
id_7193,id_7193,0.7371,id_9670,0.3888,id_10085,0.3735,True
id_7193,id_831,0.4103,id_221,0.3452,id_6523,0.3190,False
id_7193,id_7193,0.4111,id_4135,0.3850,id_786,0.3572,True
id_7193,id_7193,0.8410,id_4972,0.4183,id_786,0.3624,True
id_7193,id_10021,0.4266,id_10085,0.4157,id_7193,0.4004,True
id_7193,id_7193,0.8004,id_6826,0.4421,id_786,0.3777,True
id_7575,id_7575,0.5245,id_5981,0.3771,id_2489,0.3415,True
id_7575,id_7575,0.7840,id_5928,0.3905,id_69,0.3799,True
id_7575,id_7575,0.7793,id_6241,0.3874,id_248,0.3510,True
id_7575,id_7575,0.7102,id_2358,0.3444,id_5928,0.3392,True
id_7575,id_7575,0.5881,id_1843,0.3723,id_6430,0.3447,True
id_7575,id_7575,0.8085,id_6241,0.3629,id_4409,0.3547,True
id_7575,id_6241,0.4317,id_8417,0.4308,id_7575,0.4235,True
id_7575,id_7575,0.4967,id_7350,0.3861,id_7620,0.3818,True
id_6816,id_6816,0.4691,id_10181,0.4073,id_9766,0.3903,True
id_6816,id_6816,0.6562,id_7149,0.4018,id_2548,0.4006,True
id_6816,id_6816,0.4981,id_9766,0.4435,id_5310,0.4219,True
id_6816,id_6816,0.6516,id_9766,0.3503,id_5043,0.3424,True
id_6816,id_6816,0.4658,id_9766,0.3483,id_6749,0.3373,True
id_6816,id_6816,0.5427,id_2548,0.4059,id_7149,0.4025,True
id_6816,id_6816,0.5622,id_5043,0.3989,id_4204,0.3804,True
id_6816,id_6816,0.6177,id_9766,0.4112,id_9230,0.3289,True
id_6816,id_6816,0.4875,id_10181,0.3704,id_7149,0.3600,True
id_6816,id_6816,0.6069,id_6056,0.4013,id_9766,0.3875,True
id_6816,id_7666,0.3418,id_1046,0.3404,id_5297,0.3326,False
id_6816,id_6816,0.4876,id_9766,0.4240,id_7149,0.3290,True
id_6816,id_6816,0.5889,id_8764,0.4994,id_9766,0.4012,True
id_6816,id_6816,0.3938,id_5198,0.3930,id_1888,0.3760,True
id_6816,id_6816,0.6492,id_9766,0.5023,id_8764,0.3740,True
id_6816,id_2701,0.2997,id_5310,0.2892,id_10178,0.2802,False
id_6816,id_6434,0.3659,id_6594,0.3278,id_4834,0.3217,False
id_6816,id_6816,0.4637,id_9753,0.3784,id_6611,0.3532,True
id_9353,id_9353,0.6338,id_5486,0.3964,id_9835,0.3903,True
id_9353,id_9353,0.7019,id_7427,0.4755,id_7752,0.4459,True
id_9353,id_6642,0.4102,id_10356,0.3386,id_5934,0.3366,False
id_9353,id_9353,0.6979,id_10518,0.4017,id_7089,0.3983,True
id_9353,id_9353,0.6567,id_2950,0.3701,id_7315,0.3661,True
id_9353,id_9353,0.6162,id_6620,0.4537,id_5486,0.4152,True
id_9353,id_9353,0.5772,id_9619,0.4184,id_10518,0.4085,True
id_9353,id_9353,0.6546,id_6882,0.4170,id_2409,0.3929,True
id_9353,id_9353,0.6652,id_4368,0.4392,id_7089,0.4306,True
id_9353,id_9353,0.4600,id_9114,0.3784,id_1904,0.3571,True
id_9353,id_9353,0.7414,id_7427,0.4450,id_6882,0.4133,True
id_9353,id_9353,0.4754,id_5486,0.3464,id_2065,0.3111,True
id_9353,id_9353,0.4725,id_6159,0.3588,id_7315,0.3585,True
id_9353,id_9353,0.7739,id_7427,0.4765,id_7752,0.4031,True
id_9353,id_9353,0.6576,id_7089,0.4188,id_5486,0.3857,True
id_9353,id_9353,0.6029,id_3339,0.3839,id_3289,0.3664,True
id_5895,id_953,0.3871,id_907,0.3490,id_2383,0.3415,False
id_5895,id_5895,0.5615,id_10518,0.4818,id_9598,0.3963,True
id_5895,id_9835,0.4442,id_5895,0.4360,id_6266,0.3388,True
id_5895,id_5895,0.5117,id_9980,0.3855,id_3517,0.3284,True
id_5895,id_5895,0.5897,id_8897,0.4055,id_6159,0.3831,True
id_5895,id_6453,0.3911,id_5305,0.3817,id_8380,0.3563,False
id_5895,id_5895,0.4688,id_5948,0.3898,id_9379,0.3776,True
id_5895,id_5895,0.6385,id_1936,0.4512,id_8897,0.3835,True
id_5895,id_7953,0.5241,id_5895,0.5196,id_6753,0.3934,True
id_5895,id_9379,0.4048,id_6753,0.3705,id_9272,0.3609,False
id_5895,id_5895,0.7240,id_6503,0.4127,id_7427,0.3852,True
id_5895,id_4118,0.3864,id_4135,0.3370,id_1587,0.3155,False
id_5895,id_2701,0.3197,id_7953,0.3068,id_9393,0.2953,False
id_5895,id_4118,0.3864,id_4135,0.3370,id_1587,0.3155,False
id_5895,id_5895,0.3488,id_5520,0.3353,id_7752,0.3176,True
id_5895,id_7089,0.4696,id_7953,0.4048,id_5895,0.4042,True
id_5895,id_5895,0.4701,id_2950,0.3714,id_4175,0.3379,True
id_5895,id_5895,0.3807,id_4009,0.3724,id_8627,0.3566,True
id_5895,id_5895,0.3807,id_4009,0.3724,id_8627,0.3566,True
id_8977,id_8977,0.5371,id_9517,0.4338,id_3911,0.4233,True
id_8977,id_8977,0.5128,id_5223,0.3773,id_3911,0.3422,True
id_8977,id_8977,0.3795,id_7182,0.3363,id_142,0.2937,True
id_8977,id_8977,0.5001,id_7506,0.4031,id_9230,0.3609,True
id_8977,id_8977,0.3969,id_7174,0.3704,id_5010,0.3536,True
id_8977,id_8977,0.4162,id_9230,0.3998,id_5687,0.3384,True
id_8977,id_8977,0.5672,id_9753,0.4210,id_5988,0.3443,True
id_8977,id_2701,0.2792,id_6189,0.2463,id_8902,0.2443,False
id_4966,id_4966,0.6053,id_10048,0.4062,id_9599,0.4008,True
id_4966,id_4966,0.4859,id_7470,0.3638,id_1201,0.3547,True
id_4966,id_5711,0.3666,id_9393,0.3637,id_9030,0.3349,False
id_4966,id_4966,0.5316,id_7470,0.4191,id_7904,0.3980,True
id_4966,id_9599,0.4442,id_4966,0.4160,id_2136,0.4108,True
id_4966,id_4966,0.6052,id_6527,0.4564,id_2838,0.4073,True
id_4966,id_4966,0.4786,id_5896,0.4300,id_7470,0.4161,True
id_10203,id_10203,0.5995,id_8897,0.3959,id_5472,0.3740,True
id_10203,id_10203,0.6068,id_3646,0.4392,id_5472,0.3967,True
id_10203,id_2288,0.4393,id_6878,0.4295,id_8385,0.3802,False
id_10203,id_10203,0.5995,id_1981,0.3626,id_7446,0.3463,True
id_10203,id_10203,0.6059,id_8547,0.3777,id_3916,0.3339,True
id_10203,id_10203,0.6111,id_10152,0.3912,id_5472,0.3818,True
id_10203,id_10203,0.5768,id_6821,0.4838,id_1536,0.3977,True
id_10203,id_10203,0.4091,id_10239,0.3330,id_8547,0.3278,True
id_1047,id_1047,0.6784,id_4567,0.3660,id_264,0.3484,True
id_1047,id_1047,0.8394,id_738,0.4143,id_1312,0.3919,True
id_1047,id_1047,0.6818,id_738,0.4494,id_1271,0.3847,True
id_1047,id_1047,0.5609,id_6457,0.4345,id_6890,0.4091,True
id_1047,id_1047,0.7136,id_99,0.4679,id_4710,0.4106,True
id_1047,id_1047,0.8759,id_738,0.4801,id_99,0.4189,True
id_1047,id_1047,0.8733,id_1312,0.3732,id_738,0.3723,True
id_1047,id_1047,0.8948,id_738,0.4238,id_1312,0.4133,True
id_1047,id_1047,0.6422,id_7917,0.3719,id_1897,0.3619,True
id_1047,id_1047,0.7650,id_738,0.4014,id_720,0.3582,True
id_1047,id_1047,0.8554,id_738,0.4572,id_1271,0.4447,True
id_1047,id_1761,0.3806,id_4358,0.3534,id_1897,0.3503,False
id_1047,id_1047,0.7221,id_6890,0.4784,id_99,0.4750,True
id_1047,id_1047,0.8235,id_99,0.4100,id_2730,0.3538,True
id_1047,id_1047,0.8655,id_1312,0.4279,id_99,0.3997,True
id_1047,id_1047,0.7209,id_6890,0.4442,id_99,0.3611,True
id_1047,id_1047,0.8747,id_1312,0.4286,id_738,0.3898,True
id_1047,id_1047,0.8416,id_738,0.4031,id_1271,0.3761,True
id_1047,id_1047,0.8330,id_1312,0.4914,id_738,0.4560,True
id_1047,id_1047,0.8587,id_738,0.5001,id_1312,0.4498,True
id_1047,id_1047,0.8677,id_99,0.4122,id_4138,0.3600,True
id_1047,id_1047,0.5515,id_2730,0.3804,id_414,0.3585,True
id_1047,id_1047,0.8127,id_6890,0.4600,id_8482,0.3835,True
id_1047,id_1047,0.6763,id_8482,0.3707,id_99,0.3423,True
id_1047,id_1047,0.7316,id_99,0.3994,id_8036,0.3746,True
id_1047,id_1047,0.8664,id_99,0.4437,id_738,0.3858,True
id_1047,id_1047,0.7929,id_4567,0.4450,id_1271,0.3918,True
id_1047,id_1047,0.8044,id_1312,0.3773,id_414,0.3699,True
id_1047,id_1047,0.7994,id_4138,0.3872,id_99,0.3764,True
id_1047,id_1047,0.8028,id_738,0.4464,id_99,0.3954,True
id_1047,id_6457,0.4317,id_1047,0.4283,id_4751,0.3700,True
id_1047,id_1047,0.8215,id_738,0.5103,id_99,0.3969,True
id_1047,id_1047,0.8721,id_1312,0.3948,id_99,0.3360,True
id_1047,id_1047,0.8545,id_1312,0.3851,id_1271,0.3810,True
id_1047,id_1047,0.6456,id_1312,0.4129,id_56,0.4015,True
id_1047,id_1047,0.7875,id_6890,0.4169,id_1312,0.4142,True
id_4878,id_4878,0.5288,id_7064,0.4266,id_9032,0.3894,True
id_4878,id_4878,0.4193,id_6313,0.4171,id_693,0.4107,True
id_4878,id_4878,0.6024,id_7064,0.4586,id_2985,0.4161,True
id_4878,id_4878,0.5474,id_8200,0.3947,id_6809,0.3628,True
id_4878,id_4878,0.6898,id_9032,0.4515,id_2580,0.4319,True
id_4878,id_4878,0.5601,id_8200,0.4367,id_540,0.3684,True
id_4878,id_4162,0.4204,id_9550,0.3723,id_4517,0.3626,False
id_4878,id_2478,0.4295,id_9508,0.4254,id_722,0.4252,False
id_4878,id_4878,0.5161,id_4749,0.3724,id_6809,0.3511,True
id_4878,id_4878,0.4433,id_6809,0.3013,id_6817,0.2897,True
id_8414,id_7273,0.3539,id_3461,0.3316,id_3060,0.3164,False
id_8414,id_5611,0.4185,id_3512,0.3386,id_2881,0.3327,False
id_8414,id_4247,0.3991,id_4019,0.3823,id_8414,0.3766,True
id_8414,id_8414,0.3794,id_6213,0.3561,id_2950,0.3558,True
id_8414,id_8414,0.4127,id_1853,0.3753,id_8547,0.3641,True
id_8414,id_8414,0.4119,id_4492,0.3933,id_3735,0.3866,True
id_8414,id_5756,0.3788,id_2104,0.3599,id_3195,0.3475,False
id_3512,id_3512,0.6552,id_9865,0.3932,id_2128,0.3384,True
id_3512,id_3512,0.5595,id_97,0.3938,id_4492,0.3923,True
id_3512,id_3512,0.6613,id_4715,0.3964,id_2141,0.3947,True
id_3512,id_5154,0.3684,id_3157,0.3501,id_2712,0.3465,False
id_3512,id_3512,0.6098,id_2809,0.3993,id_9865,0.3964,True
id_3512,id_3512,0.6736,id_4524,0.4120,id_6380,0.3890,True
id_3512,id_3512,0.4890,id_4118,0.4888,id_5948,0.4424,True
id_3512,id_3512,0.5874,id_4583,0.3737,id_6033,0.3470,True
id_2710,id_2710,0.6531,id_6053,0.4513,id_9398,0.3847,True
id_2710,id_2710,0.8131,id_4436,0.4139,id_6934,0.3691,True
id_2710,id_3551,0.3872,id_5206,0.3205,id_3517,0.3072,False
id_2710,id_2710,0.5476,id_9598,0.4331,id_4801,0.3425,True
id_2710,id_2710,0.7877,id_7089,0.3807,id_907,0.3765,True
id_2710,id_2710,0.6743,id_10518,0.3596,id_4835,0.3365,True
id_2710,id_2710,0.7695,id_4835,0.4098,id_7952,0.3379,True
id_2710,id_2710,0.6074,id_6821,0.3251,id_5425,0.3088,True
id_2710,id_2710,0.6347,id_4819,0.3899,id_1168,0.3742,True
id_2710,id_2710,0.5410,id_9550,0.4284,id_5397,0.3587,True
id_2710,id_2710,0.7480,id_7089,0.3969,id_497,0.3422,True
id_2710,id_2710,0.7456,id_7089,0.3912,id_177,0.3831,True
id_2710,id_2710,0.4247,id_7089,0.3427,id_10050,0.3315,True
id_2710,id_2710,0.8286,id_4972,0.3775,id_2295,0.3617,True
id_2710,id_2710,0.7677,id_5397,0.4102,id_3461,0.3897,True
id_2710,id_2710,0.7100,id_2295,0.3326,id_5131,0.3289,True
id_2710,id_2710,0.7615,id_4436,0.4341,id_2295,0.3567,True
id_2710,id_2710,0.7755,id_4972,0.4070,id_5397,0.3680,True
id_2710,id_2710,0.5123,id_9353,0.4244,id_7089,0.4021,True
id_2710,id_2710,0.7548,id_4972,0.3500,id_9550,0.3443,True
id_2710,id_2710,0.8247,id_9550,0.3899,id_5397,0.3771,True
id_2710,id_2710,0.7748,id_5397,0.3877,id_9550,0.3666,True
id_2710,id_2710,0.8165,id_9550,0.3683,id_5397,0.3514,True
id_2710,id_2710,0.7474,id_2295,0.4247,id_2582,0.3983,True
id_2710,id_2710,0.5877,id_8870,0.3832,id_3461,0.3816,True
id_2710,id_2710,0.7488,id_7089,0.4016,id_9550,0.3670,True
id_2710,id_526,0.3964,id_753,0.3529,id_4353,0.3372,False
id_2710,id_2710,0.8663,id_9550,0.3914,id_4436,0.3500,True
id_2710,id_2710,0.7935,id_4436,0.3363,id_5583,0.3172,True
id_2710,id_2710,0.6022,id_5131,0.3872,id_10050,0.3836,True
id_2710,id_2710,0.7859,id_9550,0.4013,id_4436,0.3349,True
id_2710,id_2710,0.7029,id_9550,0.3919,id_8949,0.3598,True
id_2710,id_2710,0.5731,id_1514,0.3554,id_4233,0.3103,True
id_2710,id_2710,0.4494,id_6537,0.3655,id_9353,0.3456,True
id_5760,id_5760,0.4104,id_8469,0.3968,id_9351,0.3947,True
id_5760,id_5760,0.6384,id_5981,0.3914,id_7300,0.3766,True
id_5760,id_5760,0.7531,id_6833,0.4405,id_10079,0.3972,True
id_5760,id_5760,0.6448,id_7478,0.4542,id_3622,0.4339,True
id_5760,id_5760,0.5802,id_6833,0.4242,id_5257,0.3809,True
id_5760,id_5760,0.7330,id_7506,0.5014,id_3819,0.4118,True
id_5760,id_5760,0.7757,id_6833,0.4346,id_3819,0.3989,True
id_5760,id_5760,0.6124,id_7506,0.4531,id_5257,0.3464,True
id_5760,id_5760,0.6378,id_6833,0.4320,id_7506,0.4282,True
id_4670,id_4670,0.5183,id_1226,0.3213,id_5928,0.3154,True
id_4670,id_4670,0.4449,id_7968,0.4189,id_8482,0.3958,True
id_4670,id_4670,0.6675,id_3855,0.4692,id_7888,0.3947,True
id_4670,id_4670,0.6746,id_7533,0.4128,id_7968,0.3351,True
id_4670,id_4670,0.3994,id_3379,0.3646,id_5426,0.3474,True
id_4670,id_4670,0.6412,id_9496,0.4294,id_6506,0.4107,True
id_4670,id_4670,0.7332,id_3855,0.3554,id_4925,0.3208,True
id_4670,id_4670,0.5821,id_4925,0.4921,id_10079,0.3653,True
id_4670,id_4670,0.6635,id_9398,0.3976,id_7533,0.3895,True
id_4670,id_4670,0.6901,id_6123,0.4043,id_6466,0.3717,True
id_4670,id_4670,0.4764,id_8531,0.4277,id_6430,0.4010,True
id_4670,id_4670,0.7344,id_8639,0.3764,id_6833,0.3675,True
id_4670,id_4670,0.5832,id_5426,0.4697,id_5928,0.3504,True
id_4670,id_4670,0.7503,id_6833,0.4269,id_7533,0.4121,True
id_4670,id_4670,0.5193,id_7533,0.3714,id_6568,0.3530,True
id_4670,id_4670,0.6717,id_2751,0.4842,id_6568,0.4225,True
id_4670,id_4670,0.6534,id_7991,0.3787,id_5928,0.3550,True
id_4670,id_4670,0.5659,id_1292,0.4039,id_5928,0.3783,True
id_4670,id_4670,0.4132,id_4716,0.3889,id_5928,0.3171,True
id_4670,id_4670,0.6337,id_9496,0.3413,id_1226,0.3277,True
id_4670,id_4670,0.5607,id_7533,0.3363,id_5426,0.3362,True
id_4670,id_4670,0.7187,id_5426,0.3845,id_7533,0.3834,True
id_4670,id_4670,0.6585,id_1226,0.4146,id_4801,0.3687,True
id_4670,id_4670,0.7413,id_7533,0.4366,id_6302,0.4088,True
id_4670,id_4670,0.6790,id_6568,0.4713,id_7533,0.3463,True
id_4670,id_4670,0.6786,id_8639,0.4901,id_476,0.3750,True
id_4670,id_4670,0.7691,id_3855,0.3929,id_6123,0.3676,True
id_4670,id_4670,0.5379,id_9288,0.4139,id_7533,0.3786,True
id_4670,id_4670,0.7499,id_8811,0.3759,id_2867,0.3727,True
id_4670,id_4670,0.6562,id_7533,0.4108,id_9716,0.3726,True
id_4670,id_4670,0.7457,id_7533,0.4878,id_6466,0.4372,True
id_4670,id_4670,0.4333,id_9821,0.3947,id_5801,0.3859,True
id_4670,id_4670,0.5125,id_3855,0.3807,id_8987,0.3603,True
id_4670,id_4670,0.5408,id_9821,0.4727,id_5965,0.3989,True
id_4670,id_4670,0.6565,id_5426,0.4186,id_4570,0.3384,True
id_4670,id_4670,0.6474,id_5928,0.3687,id_5131,0.3372,True
id_4670,id_4670,0.4184,id_8639,0.3924,id_2500,0.3607,True
id_4670,id_4670,0.5684,id_7533,0.4030,id_2149,0.3463,True
id_4670,id_4670,0.7717,id_8811,0.4018,id_4925,0.4005,True
id_4670,id_4670,0.6289,id_6088,0.4346,id_9945,0.3708,True
id_4670,id_4670,0.6058,id_9945,0.4255,id_5202,0.3907,True
id_4670,id_4670,0.7762,id_7533,0.3749,id_8987,0.3521,True
id_4670,id_9821,0.3857,id_4670,0.3462,id_7380,0.3200,True
id_4670,id_4670,0.6502,id_7690,0.4339,id_6540,0.4093,True
id_4670,id_4670,0.7666,id_6123,0.4324,id_5426,0.4042,True
id_4670,id_4715,0.4297,id_3397,0.4072,id_9821,0.4042,False
